age1,gender,income,height,kgs,kgs2,bmi,religion1,eating1,status1,marital_status1,family_type1,manglik1,horoscope,drinking1,smoking1,values1,complexion1,body1,caste_imp,created_for,employed1,father,mother,living,brothers,sisters,education1
29.0,1,20833.0,63.0,45.0,50.0,17.5737312926,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,0,0.0,5.0,2.0,4.0,0.0,1.0,1.0,3.0
29.0,1,14167.0,69.0,70.0,50.0,22.7893755514,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0,0,0.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0
29.0,1,7500.0,69.0,60.0,55.0,19.5337504727,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,2.0,3.0,1.0,0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0
29.0,1,7500.0,69.0,62.0,48.0,20.1848754884,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
29.0,1,4167.0,69.0,68.0,47.0,22.1382505357,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,6.0,6.0,0.0,2.0,0.0,3.0
29.0,1,7500.0,71.0,70.0,51.0,21.5235502877,0.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,4.0,4.0,0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0
29.0,1,14167.0,71.0,62.0,53.0,19.0637159691,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1,0.0,4.0,6.0,4.0,0.0,3.0,0.0,3.0
29.0,1,10000.0,66.0,66.0,51.0,23.4848954546,0.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,3.0,4.0,1,0.0,4.0,5.0,4.0,1.0,3.0,3.0,3.0
29.0,1,5833.0,65.0,70.0,57.0,25.6805247338,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,4.0,2.0,1,0.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0
29.0,1,14167.0,70.0,70.0,51.0,22.1429014287,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0,1.0,6.0,7.0,2.0,1.0,0.0,0.0,2.0
29.0,1,4167.0,66.0,52.0,48.0,18.5032509643,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,1,0.0,4.0,10.0,4.0,0.0,0.0,1.0,3.0
29.0,1,1250.0,65.0,52.0,45.0,19.0769612308,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,1.0,0.0
29.0,1,14167.0,68.0,52.0,48.0,17.4308307094,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,0.0,6.0,6.0,6.0,1.0,0.0,1.0,2.0
29.0,1,4167.0,67.0,55.0,45.0,18.9909045445,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0,0.0,4.0,7.0,4.0,1.0,1.0,0.0,3.0
29.0,1,14167.0,72.0,95.0,55.0,28.4047635997,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0
29.0,1,14167.0,71.0,72.0,52.0,22.1385088674,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,5.0,8.0,4.0,0.0,1.0,1.0,3.0
29.0,1,5833.0,67.0,60.0,50.0,20.7173504122,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,5.0,1.0,0.0,1.0,2.0
29.0,1,5833.0,66.0,75.0,47.0,26.6873811985,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,2.0,2.0,1,0.0,5.0,7.0,4.0,0.0,0.0,2.0,2.0
29.0,1,4167.0,66.0,56.0,62.0,19.9265779615,0.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,0,0.0,4.0,6.0,4.0,1.0,3.0,1.0,1.0
29.0,1,14167.0,70.0,65.0,45.0,20.5612656123,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,0,0.0,6.0,2.0,4.0,1.0,0.0,3.0,2.0
29.0,1,20833.0,64.0,65.0,50.0,24.5972171632,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,5.0,2.0,4.0,1.0,1.0,0.0,3.0
29.0,1,14167.0,70.0,70.0,50.0,22.1429014287,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,1,1.0,4.0,2.0,4.0,1.0,0.0,2.0,3.0
29.0,1,20833.0,66.0,61.0,47.0,21.7057367081,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,6.0,7.0,1.0,0.0,0.0,2.0
29.0,1,2500.0,66.0,75.0,57.0,26.6873811985,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0
29.0,1,14167.0,69.0,80.0,48.0,26.0450006302,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1,2.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0
29.0,1,14167.0,65.0,65.0,52.0,23.8462015386,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,1,0.0,4.0,8.0,4.0,0.0,0.0,1.0,2.0
29.0,1,5833.0,70.0,62.0,53.0,19.6122841225,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1,0.0,6.0,6.0,5.0,1.0,0.0,2.0,2.0
29.0,1,50000.0,74.0,84.0,48.0,23.7765267349,0.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,3.0,4.0,1,1.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,66.0,58.0,48.0,20.6382414601,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,0.0,1.0,2.0,2.0
29.0,1,10000.0,70.0,65.0,50.0,20.5612656123,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
29.0,1,5833.0,69.0,78.0,55.0,25.3938756145,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1,1.0,4.0,7.0,4.0,0.0,1.0,0.0,2.0
29.0,1,20833.0,67.0,69.0,60.0,23.824952974,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1,0.0,1.0,7.0,4.0,1.0,1.0,1.0,2.0
29.0,1,54167.0,71.0,62.0,47.0,19.0637159691,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,4.0,6.0,4.0,1.0,1.0,2.0,2.0
29.0,1,14167.0,69.0,61.0,47.0,19.8593129805,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1,2.0,4.0,5.0,4.0,1.0,0.0,2.0,2.0
29.0,1,5833.0,61.0,53.0,46.0,22.0774427037,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,1,0.0,2.0,7.0,7.0,1.0,0.0,1.0,2.0
29.0,1,14167.0,68.0,67.0,53.0,22.4589549525,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,1,0.0,2.0,7.0,7.0,0.0,1.0,1.0,3.0
29.0,1,5833.0,64.0,74.0,41.0,28.0029856935,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,0,0.0,1.0,6.0,8.0,1.0,0.0,0.0,2.0
29.0,1,14167.0,68.0,78.0,55.0,26.1462460641,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1,0.0,3.0,7.0,4.0,0.0,0.0,1.0,2.0
29.0,1,7500.0,67.0,55.0,48.0,18.9909045445,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,3.0,2.0
29.0,1,4167.0,66.0,62.0,46.0,22.0615684574,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,2.0,10.0,4.0,1.0,0.0,2.0,3.0
29.0,1,20833.0,66.0,65.0,55.0,23.1290637053,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0
29.0,1,7500.0,68.0,78.0,50.0,26.1462460641,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1,0.0,5.0,6.0,5.0,1.0,1.0,1.0,3.0
29.0,1,14167.0,70.0,78.0,53.0,24.6735187348,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,1,0.0,5.0,6.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,70.0,75.0,51.0,23.724537245,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,5.0,7.0,4.0,1.0,0.0,1.0,3.0
29.0,1,5833.0,71.0,70.0,57.0,21.5235502877,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,1,1.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,73.0,75.0,52.0,21.8146429913,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,4.0,0,0.0,6.0,6.0,4.0,1.0,1.0,4.0,2.0
29.0,1,14167.0,66.0,75.0,55.0,26.6873811985,0.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,4.0,4.0,2.0,4.0,0.0,0.0,0.0,3.0
29.0,1,20833.0,70.0,75.0,55.0,23.724537245,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,1,0.0,5.0,6.0,4.0,0.0,0.0,0.0,3.0
29.0,1,1250.0,64.0,55.0,45.0,20.8130299073,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0
29.0,1,250000.0,68.0,62.0,47.0,20.7829135381,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,4.0,7.0,4.0,0.0,0.0,1.0,4.0
29.0,1,14167.0,69.0,68.0,50.0,22.1382505357,0.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1,0.0,4.0,7.0,7.0,0.0,1.0,0.0,2.0
29.0,1,2500.0,68.0,72.0,49.0,24.1349963669,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0,0.0,4.0,6.0,9.0,1.0,0.0,0.0,2.0
29.0,1,2500.0,67.0,67.0,57.0,23.134374627,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0
29.0,1,2500.0,75.0,85.0,58.0,23.4222690668,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0,4.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0
29.0,1,20833.0,72.0,79.0,47.0,23.6208034144,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,4.0,1,1.0,5.0,7.0,2.0,0.0,1.0,0.0,3.0
29.0,1,5833.0,70.0,67.0,50.0,21.1939199389,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,0.0,5.0,2.0,3.0
29.0,1,14167.0,67.0,64.0,50.0,22.0985071063,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,7.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,3.0,0.0,2.0
29.0,1,10000.0,64.0,65.0,41.0,24.5972171632,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0
29.0,1,14167.0,64.0,60.0,48.0,22.7051235352,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1,0.0,5.0,7.0,4.0,0.0,0.0,1.0,2.0
29.0,1,14167.0,67.0,70.0,51.0,24.1702421476,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1,0.0,1.0,5.0,4.0,1.0,2.0,1.0,3.0
29.0,1,14167.0,69.0,73.0,50.0,23.7660630751,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,1,2.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0
29.0,1,14167.0,68.0,65.0,52.0,21.7885383868,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1,0.0,5.0,6.0,4.0,0.0,1.0,1.0,2.0
29.0,1,417.0,66.0,67.0,47.0,23.840727204,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,3.0,0.0,2.0
29.0,1,14167.0,68.0,65.0,50.0,21.7885383868,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1,0.0,4.0,7.0,4.0,0.0,1.0,3.0,2.0
29.0,1,4167.0,63.0,55.0,50.0,21.4790049132,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1,0.0,5.0,8.0,5.0,0.0,0.0,1.0,2.0
29.0,1,14167.0,72.0,56.0,41.0,16.7438606482,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,3.0
29.0,1,2500.0,65.0,60.0,52.0,22.0118783433,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,7.0,4.0,1.0,2.0,0.0,2.0
29.0,1,14167.0,67.0,56.0,49.0,19.3361937181,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0
29.0,1,90000.0,72.0,67.0,50.0,20.0328332755,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,0.0,1.0,3.0
29.0,1,4167.0,66.0,61.0,52.0,21.7057367081,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,3.0
29.0,1,14167.0,71.0,85.0,41.0,26.1357396351,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,1,4.0,4.0,7.0,4.0,1.0,0.0,1.0,3.0
29.0,1,4167.0,68.0,60.0,52.0,20.1124969724,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1.0,4.0,7.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,67.0,67.0,55.0,23.134374627,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1,0.0,5.0,7.0,4.0,0.0,1.0,1.0,2.0
29.0,1,5833.0,65.0,60.0,47.0,22.0118783433,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,5.0,5.0,1.0,2.0,1.0,3.0
29.0,1,14167.0,68.0,65.0,57.0,21.7885383868,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,1.0,5.0,1.0,4.0,1.0,0.0,1.0,3.0
29.0,1,7500.0,71.0,72.0,48.0,22.1385088674,0.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,1.0,2.0
29.0,1,4167.0,68.0,58.0,47.0,19.4420804067,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,1.0,2.0
29.0,1,20833.0,67.0,65.0,57.0,22.4437962799,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1,1.0,4.0,6.0,4.0,1.0,1.0,0.0,3.0
29.0,1,4167.0,72.0,62.0,48.0,18.5378457177,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0
29.0,1,5833.0,72.0,66.0,48.0,19.733835764,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
29.0,1,2500.0,65.0,66.0,48.0,24.2130661776,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0.0,4.0,8.0,4.0,1.0,1.0,1.0,2.0
29.0,1,4167.0,70.0,72.0,45.0,22.7755557552,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,8.0,1.0,1.0,2.0,3.0
29.0,1,5833.0,67.0,70.0,55.0,24.1702421476,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,6.0,8.0,1.0,0.0,0.0,3.0
29.0,1,7500.0,67.0,85.0,60.0,29.3495797506,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,4.0,1,0.0,4.0,7.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,66.0,65.0,57.0,23.1290637053,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,1.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0
29.0,1,14167.0,66.0,62.0,46.0,22.0615684574,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,8.0,4.0,0.0,2.0,0.0,2.0
29.0,1,14167.0,68.0,60.0,47.0,20.1124969724,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1,0.0,4.0,6.0,4.0,0.0,0.0,1.0,3.0
29.0,1,5833.0,70.0,76.0,50.0,24.0408644083,0.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,6.0,9.0,1.0,1.0,2.0,2.0
29.0,1,45833.0,73.0,78.0,55.0,22.6872287109,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,4.0,0,0.0,4.0,6.0,4.0,1.0,1.0,0.0,3.0
29.0,1,20833.0,63.0,65.0,57.0,25.3842785337,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,1.0,1.0,2.0
29.0,1,2500.0,68.0,61.0,46.0,20.4477052553,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,4.0,5.0,6.0,1.0,0.0,1.0,2.0
29.0,1,5833.0,68.0,66.0,55.0,22.1237466696,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
29.0,1,2500.0,70.0,56.0,52.0,17.7143211429,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1,1.0,5.0,7.0,4.0,1.0,3.0,0.0,2.0
29.0,1,4167.0,66.0,60.0,49.0,21.3499049588,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0
29.0,1,14167.0,68.0,65.0,55.0,21.7885383868,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0
29.0,1,4167.0,63.0,65.0,49.0,25.3842785337,0.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
29.0,1,14167.0,71.0,75.0,50.0,23.0609467369,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,0,0.0,5.0,5.0,4.0,1.0,1.0,0.0,2.0
29.0,1,32500.0,66.0,80.0,65.0,28.466539945,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,2.0,0,0.0,4.0,7.0,4.0,1.0,1.0,0.0,1.0
29.0,1,7500.0,64.0,62.0,50.0,23.4619609864,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,6.0,4.0,0.0,1.0,2.0,2.0
29.0,1,14167.0,72.0,71.0,50.0,21.2288233218,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,1,1.0,5.0,7.0,7.0,1.0,0.0,1.0,2.0
29.0,1,20833.0,70.0,66.0,52.0,20.8775927756,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1,1.0,4.0,7.0,4.0,1.0,2.0,0.0,2.0
29.0,1,14167.0,61.0,65.0,41.0,27.0761089762,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1,1.0,5.0,2.0,4.0,1.0,2.0,0.0,3.0
29.0,1,20833.0,66.0,55.0,52.0,19.5707462122,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,1.0,6.0,9.0,0.0,0.0,1.0,3.0
29.0,1,2500.0,70.0,56.0,47.0,17.7143211429,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
29.0,1,100000.0,66.0,56.0,47.0,19.9265779615,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
29.0,1,5833.0,65.0,59.0,48.0,21.6450137042,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,5.0,7.0,4.0,1.0,0.0,1.0,3.0
29.0,1,5833.0,67.0,59.0,47.0,20.3720612387,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,0.0,1.0,1.0
29.0,1,2500.0,69.0,57.0,46.0,18.557062949,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,5.0,4.0,1.0,1.0,2.0,2.0
29.0,1,14167.0,63.0,60.0,47.0,23.4316417234,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,2.0,4.0,2.0,4.0,1.0,0.0,1.0,2.0
29.0,1,7500.0,69.0,55.0,41.0,17.9059379333,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,7.0,4.0,0.0,0.0,0.0,2.0
29.0,1,5833.0,67.0,60.0,45.0,20.7173504122,0.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1,0.0,4.0,8.0,4.0,0.0,1.0,0.0,3.0
29.0,1,14167.0,61.0,62.0,48.0,25.8264424081,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,3.0,4.0,10.0,4.0,1.0,0.0,1.0,2.0
29.0,1,14167.0,65.0,65.0,55.0,23.8462015386,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,5.0,6.0,7.0,0.0,0.0,1.0,2.0
29.0,1,4167.0,66.0,60.0,45.0,21.3499049588,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,8.0,4.0,0.0,1.0,0.0,2.0
30.0,1,14167.0,67.0,60.0,55.0,20.7173504122,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,1,0.0,5.0,7.0,4.0,0.0,0.0,1.0,2.0
29.0,1,4167.0,69.0,65.0,47.0,21.1615630121,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,4.0,8.0,4.0,1.0,2.0,0.0,3.0
29.0,1,5833.0,68.0,70.0,55.0,23.4645798011,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1,2.0,4.0,7.0,4.0,0.0,1.0,4.0,3.0
29.0,1,14167.0,70.0,56.0,47.0,17.7143211429,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,3.0,5.0,8.0,4.0,1.0,0.0,0.0,2.0
29.0,1,7500.0,69.0,60.0,50.0,19.5337504727,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1,0.0,6.0,8.0,4.0,1.0,2.0,0.0,3.0
29.0,1,4167.0,69.0,75.0,47.0,24.4171880908,0.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,0,0.0,5.0,5.0,4.0,1.0,0.0,0.0,2.0
29.0,1,4167.0,66.0,58.0,51.0,20.6382414601,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1,0.0,4.0,7.0,4.0,1.0,1.0,0.0,3.0
29.0,1,14167.0,69.0,68.0,52.0,22.1382505357,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1,0.0,5.0,10.0,4.0,0.0,1.0,1.0,2.0
29.0,1,14167.0,67.0,70.0,52.0,24.1702421476,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1,0.0,5.0,6.0,4.0,1.0,1.0,0.0,2.0
29.0,1,5833.0,67.0,62.0,50.0,21.4079287593,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,6.0,2.0,4.0,1.0,2.0,3.0,2.0
